CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,SUBP,MEASYEAR,LVSHRBCD,DSHRBCD,LVHRBCD,DHRBCD,LITTERCD,LVSHRBHT,DSHRBHT,LVHRBHT,DHRBHT,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE,MICR_SAMPLE_METHOD
76441244010538,52932937010538,2001,23,25,1439,2,2001,0,0,10,0,80.0,0.0,0.0,0.2,0.0,NIMS,2007-11-19 11:54:40,10661,MAHATFIELD,2014-08-04 12:01:04,489998,1
76441243010538,52932937010538,2001,23,25,1439,3,2001,0,0,0,0,99.0,0.0,0.0,0.0,0.0,NIMS,2007-11-19 11:54:40,10661,MAHATFIELD,2014-08-04 12:01:18,489998,1
76441242010538,52932937010538,2001,23,25,1439,4,2001,0,0,1,0,60.0,0.0,0.0,0.1,0.0,NIMS,2007-11-19 11:54:40,10661,MAHATFIELD,2014-08-04 12:01:04,489998,1
76441213010538,52932795010538,2001,23,25,1505,1,2001,1,0,30,0,90.0,3.0,0.0,2.0,0.0,NIMS,2007-11-19 11:54:40,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76441212010538,52932795010538,2001,23,25,1505,2,2001,20,0,40,1,80.0,3.0,0.0,0.2,0.0,NIMS,2007-11-19 11:54:40,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76441211010538,52932795010538,2001,23,25,1505,3,2001,60,0,70,0,60.0,4.0,0.0,3.0,0.0,NIMS,2007-11-19 11:54:40,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76441210010538,52932795010538,2001,23,25,1505,4,2001,40,0,20,0,90.0,4.0,0.0,2.0,0.0,NIMS,2007-11-19 11:54:40,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76441142010538,52935355010538,2001,23,27,1847,1,2001,10,0,90,10,90.0,2.0,0.0,3.0,0.0,NIMS,2007-11-19 11:54:40,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76441141010538,52935355010538,2001,23,27,1847,2,2001,30,0,40,1,99.0,5.3,0.0,2.2,0.0,NIMS,2007-11-19 11:54:40,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76441140010538,52935355010538,2001,23,27,1847,3,2001,10,0,90,0,90.0,2.0,0.0,2.0,0.0,NIMS,2007-11-19 11:54:40,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76441139010538,52935355010538,2001,23,27,1847,4,2001,50,1,10,0,40.0,1.2,1.5,2.0,0.0,NIMS,2007-11-19 11:54:40,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76441111010538,52942606010538,2001,23,29,142,4,2001,30,0,30,0,40.0,8.0,0.0,1.5,0.0,NIMS,2007-11-19 11:54:41,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76441114010538,52942606010538,2001,23,29,142,1,2001,0,0,1,0,99.0,0.0,0.0,0.5,0.0,NIMS,2007-11-19 11:54:41,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76441113010538,52942606010538,2001,23,29,142,2,2001,80,1,10,0,40.0,6.0,1.0,0.5,0.0,NIMS,2007-11-19 11:54:41,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76441112010538,52942606010538,2001,23,29,142,3,2001,10,0,10,0,90.0,1.5,0.0,0.5,0.0,NIMS,2007-11-19 11:54:41,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76441170010538,52937079010538,2001,23,29,675,1,2001,0,0,10,10,80.0,0.0,0.0,3.0,0.6,NIMS,2007-11-19 11:54:40,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76441169010538,52937079010538,2001,23,29,675,2,2001,0,0,1,0,80.0,0.0,0.0,0.3,0.0,NIMS,2007-11-19 11:54:40,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76441168010538,52937079010538,2001,23,29,675,3,2001,0,0,30,0,80.0,0.0,0.0,0.6,0.0,NIMS,2007-11-19 11:54:40,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76441167010538,52937079010538,2001,23,29,675,4,2001,0,0,1,0,90.0,0.0,0.0,0.3,0.0,NIMS,2007-11-19 11:54:40,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76441174010538,52942496010538,2001,23,29,1327,1,2001,10,0,20,0,99.0,2.5,0.0,0.5,0.0,NIMS,2007-11-19 11:54:41,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76441173010538,52942496010538,2001,23,29,1327,2,2001,50,10,40,0,90.0,4.1,0.5,3.0,0.0,NIMS,2007-11-19 11:54:41,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76441172010538,52942496010538,2001,23,29,1327,3,2001,10,0,60,20,90.0,3.1,0.0,3.2,0.0,NIMS,2007-11-19 11:54:41,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76441171010538,52942496010538,2001,23,29,1327,4,2001,10,0,60,0,90.0,4.0,0.0,3.5,0.0,NIMS,2007-11-19 11:54:41,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76441110010538,52945179010538,2001,23,31,653,1,2001,0,0,1,0,99.0,0.0,0.0,0.5,0.0,NIMS,2007-11-19 11:54:41,10661,MAHATFIELD,2014-08-04 12:01:04,489998,1
76441109010538,52945179010538,2001,23,31,653,2,2001,0,0,10,0,99.0,0.0,0.0,1.0,0.0,NIMS,2007-11-19 11:54:41,10661,MAHATFIELD,2014-08-04 12:01:04,489998,1
76441108010538,52945179010538,2001,23,31,653,3,2001,1,0,20,0,90.0,1.0,0.0,1.0,0.0,NIMS,2007-11-19 11:54:41,10661,MAHATFIELD,2014-08-04 12:01:04,489998,1
76441107010538,52945179010538,2001,23,31,653,4,2001,10,0,40,0,90.0,1.3,0.0,1.8,0.0,NIMS,2007-11-19 11:54:41,10661,MAHATFIELD,2014-08-04 12:01:04,489998,1
76442918010538,53000158010538,2002,23,3,2043,4,2002,80,0,30,0,99.0,4.3,0.0,0.5,0.0,NIMS,2007-11-19 11:54:53,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442921010538,53000158010538,2002,23,3,2043,1,2002,10,0,40,0,99.0,3.8,0.0,1.2,0.0,NIMS,2007-11-19 11:54:53,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442920010538,53000158010538,2002,23,3,2043,2,2002,1,0,10,0,99.0,3.1,0.0,0.5,0.0,NIMS,2007-11-19 11:54:53,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442919010538,53000158010538,2002,23,3,2043,3,2002,10,0,10,0,99.0,1.0,0.0,0.5,0.0,NIMS,2007-11-19 11:54:53,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442902010538,53000483010538,2002,23,3,2074,1,2002,1,0,10,0,99.0,0.1,0.0,0.5,0.0,NIMS,2007-11-19 11:54:53,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442901010538,53000483010538,2002,23,3,2074,2,2002,0,0,10,0,99.0,0.0,0.0,0.2,0.0,NIMS,2007-11-19 11:54:53,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442900010538,53000483010538,2002,23,3,2074,3,2002,0,0,1,0,99.0,0.0,0.0,0.1,0.0,NIMS,2007-11-19 11:54:53,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442899010538,53000483010538,2002,23,3,2074,4,2002,0,0,0,0,99.0,0.0,0.0,0.0,0.0,NIMS,2007-11-19 11:54:53,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76443009010538,52999858010538,2002,23,3,2082,1,2002,10,0,30,0,99.0,0.5,0.0,1.5,0.0,NIMS,2007-11-19 11:54:53,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76443008010538,52999858010538,2002,23,3,2082,2,2002,1,0,30,0,99.0,0.1,0.0,0.5,0.0,NIMS,2007-11-19 11:54:53,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76443007010538,52999858010538,2002,23,3,2082,3,2002,10,0,20,0,99.0,1.0,0.0,1.2,0.0,NIMS,2007-11-19 11:54:53,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76443006010538,52999858010538,2002,23,3,2082,4,2002,40,0,20,0,99.0,1.5,0.0,0.8,0.0,NIMS,2007-11-19 11:54:53,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76443005010538,53000720010538,2002,23,3,2088,3,2002,40,0,80,0,99.0,2.6,0.0,2.0,0.0,NIMS,2007-11-19 11:54:53,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442917010538,53000054010538,2002,23,3,2133,1,2002,1,0,10,0,99.0,0.1,0.0,1.0,0.0,NIMS,2007-11-19 11:54:53,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442916010538,53000054010538,2002,23,3,2133,2,2002,20,0,30,0,99.0,2.3,0.0,0.9,0.0,NIMS,2007-11-19 11:54:53,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442915010538,53000054010538,2002,23,3,2133,3,2002,30,0,10,0,99.0,3.2,0.0,0.5,0.0,NIMS,2007-11-19 11:54:53,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442914010538,53000054010538,2002,23,3,2133,4,2002,30,0,40,0,90.0,3.5,0.0,1.2,0.0,NIMS,2007-11-19 11:54:53,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76443012010538,53000765010538,2002,23,3,2165,1,2002,70,10,60,0,30.0,2.5,2.0,0.5,0.0,NIMS,2007-11-19 11:54:53,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76443011010538,53000765010538,2002,23,3,2165,3,2002,40,1,40,0,20.0,1.9,0.0,0.5,0.0,NIMS,2007-11-19 11:54:53,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76443010010538,53000765010538,2002,23,3,2165,4,2002,50,1,80,0,20.0,3.2,0.0,1.0,0.0,NIMS,2007-11-19 11:54:53,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442905010538,52996440010538,2002,23,3,2174,1,2002,1,0,30,0,99.0,0.5,0.0,1.5,0.0,NIMS,2007-11-19 11:54:53,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442904010538,52996440010538,2002,23,3,2174,2,2002,1,0,40,0,90.0,0.5,0.0,1.3,0.0,NIMS,2007-11-19 11:54:53,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442903010538,52996440010538,2002,23,3,2174,3,2002,1,0,10,0,50.0,0.1,0.0,0.5,0.0,NIMS,2007-11-19 11:54:53,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442782010538,53000302010538,2002,23,3,2468,1,2002,1,0,50,0,99.0,1.5,0.0,1.5,0.0,NIMS,2007-11-19 11:54:53,10661,MAHATFIELD,2014-08-04 12:01:04,489998,1
76442781010538,53000302010538,2002,23,3,2468,2,2002,20,0,99,0,90.0,4.1,0.0,2.0,0.0,NIMS,2007-11-19 11:54:53,10661,MAHATFIELD,2014-08-04 12:01:04,489998,1
76442780010538,53000302010538,2002,23,3,2468,4,2002,1,0,10,0,99.0,0.1,0.0,2.0,0.0,NIMS,2007-11-19 11:54:53,10661,MAHATFIELD,2014-08-04 12:01:04,489998,1
76442893010538,53000396010538,2002,23,3,2493,1,2002,99,1,99,0,30.0,4.1,0.0,2.9,0.0,NIMS,2007-11-19 11:54:53,10661,MAHATFIELD,2014-08-04 12:01:04,489998,1
76442892010538,53000396010538,2002,23,3,2493,2,2002,90,1,99,0,30.0,1.5,0.0,1.3,0.0,NIMS,2007-11-19 11:54:53,10661,MAHATFIELD,2014-08-04 12:01:04,489998,1
76442891010538,53000396010538,2002,23,3,2493,3,2002,60,1,99,0,30.0,2.8,0.0,1.3,0.0,NIMS,2007-11-19 11:54:53,10661,MAHATFIELD,2014-08-04 12:01:04,489998,1
76442890010538,53000396010538,2002,23,3,2493,4,2002,30,1,1,0,99.0,3.1,0.0,0.1,0.0,NIMS,2007-11-19 11:54:53,10661,MAHATFIELD,2014-08-04 12:01:04,489998,1
76442469010538,53002551010538,2002,23,5,2469,1,2002,0,0,70,0,99.0,0.0,0.0,0.3,0.0,NIMS,2007-11-19 11:54:53,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442468010538,53002551010538,2002,23,5,2469,2,2002,70,0,20,0,99.0,0.1,0.0,0.2,0.0,NIMS,2007-11-19 11:54:53,10661,MAHATFIELD,2014-08-04 12:01:18,489998,1
76442467010538,53002551010538,2002,23,5,2469,3,2002,10,0,90,0,99.0,2.0,0.0,0.3,0.0,NIMS,2007-11-19 11:54:53,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442466010538,53002551010538,2002,23,5,2469,4,2002,1,0,10,0,10.0,1.0,0.0,0.3,0.0,NIMS,2007-11-19 11:54:53,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442806010538,53007457010538,2002,23,7,2506,1,2002,10,0,10,0,50.0,1.0,0.0,0.1,0.0,NIMS,2007-11-19 11:54:53,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442805010538,53007457010538,2002,23,7,2506,2,2002,20,0,70,0,99.0,4.0,0.0,0.6,0.0,NIMS,2007-11-19 11:54:53,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442804010538,53007457010538,2002,23,7,2506,3,2002,10,0,70,0,50.0,1.0,0.0,0.0,0.0,NIMS,2007-11-19 11:54:53,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442803010538,53007457010538,2002,23,7,2506,4,2002,40,0,70,0,50.0,3.0,0.0,2.0,0.0,NIMS,2007-11-19 11:54:53,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442609010538,53011621010538,2002,23,9,22,1,2002,0,0,0,0,99.0,0.0,0.0,0.0,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442608010538,53011621010538,2002,23,9,22,2,2002,10,0,10,0,99.0,0.5,0.0,0.3,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442607010538,53011621010538,2002,23,9,22,3,2002,0,0,10,0,99.0,0.0,0.0,0.2,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442606010538,53011621010538,2002,23,9,22,4,2002,10,0,10,0,99.0,0.5,0.0,0.2,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442621010538,53011815010538,2002,23,9,2296,1,2002,0,0,10,0,99.0,0.0,0.0,0.1,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442620010538,53011815010538,2002,23,9,2296,2,2002,0,0,10,0,90.0,0.0,0.0,0.1,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442619010538,53011815010538,2002,23,9,2296,3,2002,0,0,10,0,90.0,0.0,0.0,0.1,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442618010538,53011815010538,2002,23,9,2296,4,2002,1,1,10,1,90.0,0.1,0.1,0.1,0.1,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442613010538,53007770010538,2002,23,9,2648,1,2002,0,0,1,0,90.0,0.0,0.0,0.1,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442612010538,53007770010538,2002,23,9,2648,2,2002,0,0,10,0,99.0,0.0,0.0,0.1,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442611010538,53007770010538,2002,23,9,2648,3,2002,0,0,1,0,99.0,0.0,0.0,0.1,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442610010538,53007770010538,2002,23,9,2648,4,2002,0,0,1,0,99.0,0.0,0.0,0.1,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442629010538,53013416010538,2002,23,11,2213,1,2002,1,0,70,0,99.0,0.5,0.0,0.5,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442628010538,53013416010538,2002,23,11,2213,2,2002,10,0,70,0,99.0,1.1,0.0,3.5,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442627010538,53013416010538,2002,23,11,2213,3,2002,1,0,40,0,99.0,0.1,0.0,1.2,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442626010538,53013416010538,2002,23,11,2213,4,2002,20,0,70,0,90.0,3.4,0.0,1.2,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442625010538,53014046010538,2002,23,13,2335,1,2002,1,0,10,0,99.0,0.1,0.0,1.0,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442624010538,53014046010538,2002,23,13,2335,2,2002,0,0,50,0,99.0,0.0,0.0,2.5,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442623010538,53014046010538,2002,23,13,2335,3,2002,50,0,40,0,50.0,15.0,0.0,1.5,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442622010538,53014046010538,2002,23,13,2335,4,2002,0,0,50,0,99.0,0.0,0.0,0.1,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442640010538,53020680010538,2002,23,17,2057,1,2002,1,0,30,0,99.0,2.0,0.0,0.1,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442639010538,53020680010538,2002,23,17,2057,2,2002,0,0,20,0,99.0,0.0,0.0,0.1,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442638010538,53020680010538,2002,23,17,2057,3,2002,1,0,90,0,99.0,2.0,0.0,0.2,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442637010538,53020680010538,2002,23,17,2057,4,2002,0,0,40,0,90.0,0.0,0.0,0.1,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442644010538,53017886010538,2002,23,17,2139,1,2002,1,0,80,0,99.0,1.0,0.0,0.2,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442643010538,53017886010538,2002,23,17,2139,2,2002,0,0,10,0,99.0,0.0,0.0,0.1,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442642010538,53017886010538,2002,23,17,2139,3,2002,10,0,50,0,99.0,0.2,0.0,0.2,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442641010538,53017886010538,2002,23,17,2139,4,2002,20,0,50,0,99.0,5.0,0.0,0.2,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442810010538,53017735010538,2002,23,17,2415,1,2002,30,0,99,0,99.0,0.2,0.0,0.2,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:04,489998,1
76442809010538,53017735010538,2002,23,17,2415,2,2002,60,0,99,0,99.0,4.0,0.0,0.2,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:04,489998,1
76442808010538,53017735010538,2002,23,17,2415,3,2002,30,0,80,0,99.0,0.3,0.0,0.2,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:04,489998,1
76442807010538,53017735010538,2002,23,17,2415,4,2002,10,0,80,0,99.0,1.5,0.0,0.2,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:04,489998,1
76442779010538,53029181010538,2002,23,19,2196,1,2002,90,10,99,0,20.0,11.0,4.0,3.1,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:04,489998,1
76442778010538,53029181010538,2002,23,19,2196,2,2002,90,10,20,0,50.0,9.0,4.0,1.5,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:04,489998,1
76442777010538,53029181010538,2002,23,19,2196,3,2002,10,10,20,0,70.0,5.0,3.1,2.1,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:04,489998,1
76442776010538,53029181010538,2002,23,19,2196,4,2002,50,0,20,30,80.0,9.5,0.0,0.1,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:04,489998,1
76442775010538,53030776010538,2002,23,19,2300,1,2002,0,0,10,0,99.0,0.0,0.0,0.5,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442774010538,53030776010538,2002,23,19,2300,2,2002,0,0,0,0,99.0,0.0,0.0,0.0,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442773010538,53030776010538,2002,23,19,2300,3,2002,60,10,70,0,20.0,8.0,7.0,2.3,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442772010538,53030776010538,2002,23,19,2300,4,2002,0,0,0,0,99.0,0.0,0.0,0.0,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
223625509010661,52980758010538,2002,23,19,2419,3,2007,0,0,1,0,99.0,0.0,0.0,0.5,0.0,BOCONNELL,2010-04-05 11:34:31,10661,MAHATFIELD,2014-08-04 12:01:14,489998,1
76442898010538,53030907010538,2002,23,19,2566,1,2002,0,0,20,0,99.0,0.0,0.0,1.5,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442897010538,53030907010538,2002,23,19,2566,2,2002,0,0,20,0,99.0,0.0,0.0,1.5,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442896010538,53030907010538,2002,23,19,2566,3,2002,0,0,20,0,99.0,0.0,0.0,0.5,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442895010538,53030907010538,2002,23,19,2566,4,2002,0,0,10,0,99.0,0.0,0.0,0.5,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442894010538,53030207010538,2002,23,19,2613,3,2002,0,0,40,0,80.0,0.0,0.0,2.5,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:04,489998,1
76442786010538,53031098010538,2002,23,19,2614,1,2002,0,0,0,0,99.0,0.0,0.0,0.0,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442785010538,53031098010538,2002,23,19,2614,2,2002,0,0,0,0,99.0,0.0,0.0,0.0,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442784010538,53031098010538,2002,23,19,2614,3,2002,0,0,1,0,80.0,0.0,0.0,0.1,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442783010538,53031098010538,2002,23,19,2614,4,2002,10,0,20,0,99.0,3.0,0.0,0.2,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442909010538,52957873010538,2002,23,21,2046,1,2002,1,0,20,0,99.0,0.1,0.0,1.0,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442908010538,52957873010538,2002,23,21,2046,2,2002,0,0,1,0,99.0,0.0,0.0,0.1,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442907010538,52957873010538,2002,23,21,2046,3,2002,10,0,40,0,99.0,1.0,0.0,0.1,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442906010538,52957873010538,2002,23,21,2046,4,2002,0,0,10,0,99.0,0.0,0.0,0.1,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442794010538,52957720010538,2002,23,21,2264,1,2002,20,0,10,0,90.0,3.0,0.0,1.0,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442793010538,52957720010538,2002,23,21,2264,2,2002,20,0,1,0,99.0,2.5,0.0,0.1,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442792010538,52957720010538,2002,23,21,2264,3,2002,0,0,1,0,99.0,0.0,0.0,0.1,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442791010538,52957720010538,2002,23,21,2264,4,2002,99,0,1,0,99.0,4.0,0.0,0.1,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442457010538,52958453010538,2002,23,23,2529,1,2002,0,0,90,0,0.0,0.0,0.0,0.3,0.0,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442456010538,52958453010538,2002,23,23,2529,3,2002,0,0,99,30,0.0,0.0,0.0,0.3,0.1,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442455010538,52958453010538,2002,23,23,2529,4,2002,20,0,80,40,10.0,2.0,0.0,2.0,0.1,NIMS,2007-11-19 11:54:54,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442922010538,52968534010538,2002,23,25,2195,4,2002,10,0,80,0,99.0,0.4,0.0,0.2,0.0,NIMS,2007-11-19 11:54:55,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442925010538,52968534010538,2002,23,25,2195,1,2002,1,0,50,0,99.0,0.5,0.0,0.2,0.0,NIMS,2007-11-19 11:54:55,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442924010538,52968534010538,2002,23,25,2195,2,2002,1,0,50,0,99.0,0.2,0.0,0.2,0.0,NIMS,2007-11-19 11:54:55,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442923010538,52968534010538,2002,23,25,2195,3,2002,10,0,30,0,99.0,0.3,0.0,0.2,0.0,NIMS,2007-11-19 11:54:55,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442799010538,52968692010538,2002,23,25,2275,4,2002,0,0,30,0,99.0,0.0,0.0,2.0,0.0,NIMS,2007-11-19 11:54:55,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442802010538,52968692010538,2002,23,25,2275,1,2002,50,0,60,0,20.0,3.0,0.0,0.4,0.0,NIMS,2007-11-19 11:54:55,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442801010538,52968692010538,2002,23,25,2275,2,2002,1,0,20,0,99.0,1.0,0.0,1.5,0.0,NIMS,2007-11-19 11:54:55,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
76442800010538,52968692010538,2002,23,25,2275,3,2002,0,0,99,0,40.0,0.0,0.0,4.0,0.0,NIMS,2007-11-19 11:54:55,10661,MAHATFIELD,2014-08-04 12:01:05,489998,1
