CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,MEASDAY,MEASMON,MEASYEAR,QASTATCD,CRWTYPCD,SMPKNDCD,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE,CWD_SAMPLE_METHOD,FWD_SAMPLE_METHOD,MICR_SAMPLE_METHOD,DLF_SAMPLE_METHOD,PILE_SAMPLE_METHOD,DWM_SAMPLING_STATUS_CD,DWM_NBR_SUBP,DWM_NBR_SUBP_TRANSECT,DWM_SUBPLIST,DWM_TRANSECT_LENGTH,QA_STATUS
300802384489998,171138060020004,2014,23,21,231,27,6,2014,1,,2,BOCONNELL,2015-02-02 12:27:15,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
300767716489998,171137603020004,2014,23,21,381,1,7,2014,1,,2,BOCONNELL,2015-02-02 12:27:14,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
300799872489998,171138026020004,2014,23,21,382,20,8,2014,1,,2,BOCONNELL,2015-02-02 12:27:15,489998,FSTROFFE,2022-04-18 09:42:28,290487,6,3,0,3,3,1,4,2,1234,24.0,1
300796698489998,171137986020004,2014,23,21,620,27,8,2014,1,,2,BOCONNELL,2015-02-02 12:27:15,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
300768403489998,171137610020004,2014,23,21,765,14,7,2014,1,,2,BOCONNELL,2015-02-02 12:27:14,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
300803336489998,171138076020004,2014,23,21,835,18,8,2014,1,,2,BOCONNELL,2015-02-02 12:27:15,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
300781632489998,171137782020004,2014,23,21,1101,9,9,2014,1,,2,BOCONNELL,2015-02-02 12:27:14,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
300790963489998,171137913020004,2014,23,21,1140,19,8,2014,1,,2,BOCONNELL,2015-02-02 12:27:15,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
300768020489998,171137606020004,2014,23,21,1191,3,9,2014,1,,2,BOCONNELL,2015-02-02 12:27:14,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
300795436489998,171137970020004,2014,23,21,1278,6,8,2014,1,,2,BOCONNELL,2015-02-02 12:27:15,489998,FSTROFFE,2022-04-18 09:42:28,290487,6,3,0,3,3,1,4,2,1234,24.0,1
300809638489998,171138164020004,2014,23,21,1822,13,8,2014,1,,2,BOCONNELL,2015-02-02 12:27:16,489998,FSTROFFE,2022-04-18 09:42:28,290487,6,3,0,3,3,1,4,2,1234,24.0,1
300774715489998,171137938020004,2014,23,23,792,1,6,2014,1,,2,BOCONNELL,2015-02-02 12:27:15,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
300773210489998,171137677020004,2014,23,23,827,9,7,2014,1,,2,BOCONNELL,2015-02-02 12:27:14,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
300809908489998,171138167020004,2014,23,25,180,8,7,2014,1,,2,BOCONNELL,2015-02-02 12:27:16,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
300775836489998,171137704020004,2014,23,25,495,9,7,2014,1,,2,BOCONNELL,2015-02-02 12:27:14,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
300783688489998,171137808020004,2014,23,25,735,12,8,2014,1,,2,BOCONNELL,2015-02-02 12:27:15,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
300784368489998,171137815020004,2014,23,25,739,21,7,2014,1,,2,BOCONNELL,2015-02-02 12:27:15,489998,FSTROFFE,2022-04-18 09:42:28,290487,6,3,0,3,3,1,4,2,1234,24.0,1
300758344489998,171137472020004,2014,23,25,761,16,9,2014,1,,1,BOCONNELL,2015-02-02 12:27:13,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
300760997489998,171137508020004,2014,23,25,1136,8,7,2014,1,,2,BOCONNELL,2015-02-02 12:27:13,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
300787114489998,171137856020004,2014,23,25,1490,7,8,2014,1,,2,BOCONNELL,2015-02-02 12:27:15,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
300768661489998,171137614020004,2014,23,25,1829,5,8,2014,1,,1,BOCONNELL,2015-02-02 12:27:14,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
300783086489998,171137801020004,2014,23,25,1835,11,8,2014,1,,2,BOCONNELL,2015-02-02 12:27:15,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
300783198489998,171137802020004,2014,23,25,1990,18,6,2014,1,,2,BOCONNELL,2015-02-02 12:27:15,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
300772284489998,171137663020004,2014,23,27,33,29,9,2014,1,,2,BOCONNELL,2015-02-02 12:27:14,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
300806418489998,171138121020004,2014,23,27,901,14,8,2014,1,,2,BOCONNELL,2015-02-02 12:27:16,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
300805215489998,171138103020004,2014,23,29,694,30,6,2014,1,,2,BOCONNELL,2015-02-02 12:27:15,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
300807487489998,171138136020004,2014,23,29,775,6,8,2014,1,,1,BOCONNELL,2015-02-02 12:27:16,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
300763300489998,171137540020004,2014,23,29,830,19,8,2014,1,,2,BOCONNELL,2015-02-02 12:27:14,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
300807423489998,171138134020004,2014,23,29,1055,3,9,2014,1,,2,BOCONNELL,2015-02-02 12:27:16,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
300759628489998,171137491020004,2014,23,29,1661,3,7,2014,1,,2,BOCONNELL,2015-02-02 12:27:13,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
300788952489998,171137882020004,2014,23,29,1663,2,7,2014,1,,2,BOCONNELL,2015-02-02 12:27:15,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
300805007489998,171138101020004,2014,23,29,1996,21,8,2014,1,,2,BOCONNELL,2015-02-02 12:27:15,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
300806851489998,171138128020004,2014,23,29,5310,25,6,2014,1,,2,BOCONNELL,2015-02-02 12:27:16,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
300765803489998,171137573020004,2014,23,31,21,17,6,2014,1,,2,BOCONNELL,2015-02-02 12:27:14,489998,FSTROFFE,2022-04-18 09:42:28,290487,6,3,0,3,3,1,4,2,1234,24.0,1
300809034489998,171138157020004,2014,23,31,270,19,6,2014,1,,2,BOCONNELL,2015-02-02 12:27:16,489998,FSTROFFE,2022-04-18 09:42:28,290487,6,3,0,3,3,1,4,2,1234,24.0,1
300766809489998,171137592020004,2014,23,31,1056,30,6,2014,1,,2,BOCONNELL,2015-02-02 12:27:14,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
300767257489998,171137598020004,2014,23,31,1355,16,6,2014,1,,2,BOCONNELL,2015-02-02 12:27:14,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366754578489998,243882475489998,2015,23,1,1659,17,8,2015,1,,1,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366781375489998,243882854489998,2015,23,1,5216,10,8,2015,1,,1,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366757723489998,243882528489998,2015,23,3,8,27,7,2015,1,,2,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366767418489998,243882660489998,2015,23,3,424,7,7,2015,1,,2,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366765176489998,243882544489998,2015,23,3,555,1,6,2015,1,,2,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366788020489998,243882936489998,2015,23,3,557,17,6,2015,1,,2,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366752915489998,243882449489998,2015,23,3,591,16,6,2015,1,,2,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366776115489998,243882777489998,2015,23,3,897,18,6,2015,1,,2,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366759556489998,243882556489998,2015,23,3,912,25,6,2015,1,,2,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366790693489998,243882976489998,2015,23,3,976,16,7,2015,1,,2,BOCONNELL,2015-12-29 12:55:58,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366766720489998,243882654489998,2015,23,3,1029,9,7,2015,1,,2,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366791202489998,243882981489998,2015,23,3,1120,4,8,2015,1,,2,BOCONNELL,2015-12-29 12:55:58,489998,FSTROFFE,2022-04-18 09:42:28,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366795218489998,243883030489998,2015,23,3,1451,29,7,2015,1,,2,BOCONNELL,2015-12-29 12:55:58,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366767580489998,243882661489998,2015,23,3,1482,18,8,2015,1,,2,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366795360489998,243883031489998,2015,23,3,1615,17,8,2015,1,,2,BOCONNELL,2015-12-29 12:55:58,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366766288489998,243882925489998,2015,23,3,1816,1,6,2015,1,,2,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,2022-04-18 09:42:28,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366789304489998,243882953489998,2015,23,3,1828,24,6,2015,1,,2,BOCONNELL,2015-12-29 12:55:58,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366785575489998,243882908489998,2015,23,3,1838,5,8,2015,1,,2,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366773720489998,243882741489998,2015,23,3,1900,23,7,2015,1,,2,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366761100489998,243882446489998,2015,23,5,116,1,6,2015,1,,2,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366748483489998,243882394489998,2015,23,5,519,6,7,2015,1,,2,BOCONNELL,2015-12-29 12:55:55,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366766415489998,243882964489998,2015,23,5,2023,1,6,2015,1,,2,BOCONNELL,2015-12-29 12:55:58,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366784954489998,243882899489998,2015,23,7,437,9,6,2015,1,,2,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,2022-04-18 09:42:28,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366794611489998,243883023489998,2015,23,7,521,6,8,2015,1,,2,BOCONNELL,2015-12-29 12:55:58,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366752586489998,243882443489998,2015,23,7,1904,23,7,2015,1,,2,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366777622489998,243882801489998,2015,23,9,229,30,6,2015,1,,2,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366748890489998,243882398489998,2015,23,9,616,16,7,2015,1,,2,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366760796489998,243882573489998,2015,23,9,1756,11,6,2015,1,,2,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366780985489998,243882847489998,2015,23,11,574,16,6,2015,1,,2,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366781259489998,243882850489998,2015,23,11,902,18,6,2015,1,,2,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366761667489998,243882586489998,2015,23,13,1283,24,6,2015,1,,2,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366768997489998,243882681489998,2015,23,17,78,17,6,2015,1,,2,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366771169489998,243882707489998,2015,23,17,354,4,8,2015,1,,2,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366774085489998,243882746489998,2015,23,17,391,30,6,2015,1,,2,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,2022-04-18 09:42:28,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366774197489998,243882747489998,2015,23,17,503,9,7,2015,1,,2,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366774523489998,243882755489998,2015,23,17,1041,19,6,2015,1,,2,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,2022-04-18 09:42:28,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366783314489998,243882879489998,2015,23,17,1386,7,7,2015,1,,2,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366762576489998,243882604489998,2015,23,19,369,1,7,2015,1,,2,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366780272489998,243882836489998,2015,23,19,416,14,7,2015,1,,2,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366782405489998,243882868489998,2015,23,19,745,17,6,2015,1,,2,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366792576489998,243882998489998,2015,23,19,839,10,6,2015,1,,2,BOCONNELL,2015-12-29 12:55:58,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366750873489998,243882424489998,2015,23,19,1078,3,8,2015,1,,2,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366792723489998,243882999489998,2015,23,19,1200,16,7,2015,1,,2,BOCONNELL,2015-12-29 12:55:58,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366786137489998,243882913489998,2015,23,19,2005,28,7,2015,1,,2,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366781891489998,243882862489998,2015,23,19,3723,8,7,2015,1,,1,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366766752489998,243883074489998,2015,23,19,5181,1,6,2015,1,,2,BOCONNELL,2015-12-29 12:55:58,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366786507489998,243882917489998,2015,23,21,82,9,9,2015,1,,2,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366788713489998,243882944489998,2015,23,21,163,24,8,2015,1,,2,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366789110489998,243882949489998,2015,23,21,222,17,8,2015,1,,2,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,2022-04-18 09:42:28,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366793641489998,243883012489998,2015,23,21,244,25,8,2015,1,,2,BOCONNELL,2015-12-29 12:55:58,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366751884489998,243882436489998,2015,23,21,599,11,6,2015,1,,2,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366770503489998,243882698489998,2015,23,21,1071,15,6,2015,1,,2,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366793324489998,243883007489998,2015,23,21,1263,4,8,2015,1,,2,BOCONNELL,2015-12-29 12:55:58,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366750485489998,243882419489998,2015,23,21,1493,9,7,2015,1,,2,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366773192489998,243882733489998,2015,23,21,1504,29,6,2015,1,,2,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366757038489998,243882520489998,2015,23,21,1716,1,9,2015,1,,2,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,2022-04-18 09:42:28,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366788435489998,243882940489998,2015,23,21,1736,15,8,2015,1,,2,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366751124489998,243882426489998,2015,23,23,224,23,6,2015,1,,2,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366779298489998,243882824489998,2015,23,25,112,22,7,2015,1,,2,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366752666489998,243882444489998,2015,23,25,146,21,7,2015,1,,2,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366778062489998,243882810489998,2015,23,25,246,23,6,2015,1,,2,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366779583489998,243882827489998,2015,23,25,294,20,8,2015,1,,2,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366752341489998,243882441489998,2015,23,25,559,16,7,2015,1,,2,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366753971489998,243882462489998,2015,23,25,667,23,6,2015,1,,2,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366779761489998,243882830489998,2015,23,25,768,2,9,2015,1,,2,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366793932489998,243883015489998,2015,23,25,1100,25,6,2015,1,,2,BOCONNELL,2015-12-29 12:55:58,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366771732489998,243882714489998,2015,23,25,1514,3,8,2015,1,,2,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366780814489998,243882843489998,2015,23,25,1515,27,8,2015,1,,2,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366778202489998,243882811489998,2015,23,25,1591,24,6,2015,1,,2,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366755236489998,243882489489998,2015,23,25,1921,3,9,2015,1,,2,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,2022-04-18 09:42:28,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366755723489998,243882495489998,2015,23,25,3724,10,7,2015,1,,2,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366763784489998,243882619489998,2015,23,29,626,6,7,2015,1,,2,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366797235489998,243883064489998,2015,23,29,638,22,6,2015,1,,2,BOCONNELL,2015-12-29 12:55:58,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366777369489998,243882796489998,2015,23,29,848,18,6,2015,1,,2,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366765109489998,243882635489998,2015,23,29,968,15,6,2015,1,,2,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366777295489998,243882795489998,2015,23,29,1291,17,6,2015,1,,2,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366763582489998,243882617489998,2015,23,29,1700,7,7,2015,1,,2,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366797820489998,243883070489998,2015,23,29,1774,4,6,2015,1,,2,BOCONNELL,2015-12-29 12:55:58,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366797361489998,243883065489998,2015,23,29,1781,24,6,2015,1,,2,BOCONNELL,2015-12-29 12:55:58,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366765548489998,243882640489998,2015,23,29,1830,13,7,2015,1,,2,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,2022-04-18 09:42:28,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366796017489998,243883041489998,2015,23,29,5353,29,7,2015,1,,1,BOCONNELL,2015-12-29 12:55:58,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366774769489998,243882758489998,2015,23,31,612,8,6,2015,1,,2,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366798509489998,243883083489998,2015,23,31,1035,2,7,2015,1,,2,BOCONNELL,2015-12-29 12:55:58,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366765004489998,243882484489998,2015,23,31,1107,1,6,2015,1,,2,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366789944489998,243882967489998,2015,23,31,1354,22,6,2015,1,,2,BOCONNELL,2015-12-29 12:55:58,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
366764862489998,243882483489998,2015,23,31,1621,1,6,2015,1,,2,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,2022-04-18 09:42:28,290487,6,3,0,3,3,1,4,2,1234,24.0,1
448826969489998,304030091489998,2016,23,1,1732,14,6,2016,1,,2,BOCONNELL,2017-02-15 10:18:05,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
448860928489998,304030562489998,2016,23,3,26,15,8,2016,1,,2,BOCONNELL,2017-02-15 10:18:06,489998,FSTROFFE,2022-04-18 09:42:29,290487,6,3,0,3,3,1,4,2,1234,24.0,1
448838841489998,304030260489998,2016,23,3,60,14,6,2016,1,,2,BOCONNELL,2017-02-15 10:18:05,489998,FSTROFFE,2022-04-18 09:42:30,290487,6,3,0,3,3,1,4,2,1234,24.0,1
448830231489998,304030142489998,2016,23,3,67,22,6,2016,1,,2,BOCONNELL,2017-02-15 10:18:05,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
448846256489998,304030356489998,2016,23,3,124,9,8,2016,1,,2,BOCONNELL,2017-02-15 10:18:06,489998,FSTROFFE,2022-04-18 09:42:31,290487,6,3,0,3,3,1,4,2,1234,24.0,1
